```,click_start_Date,click_start_Time,Click_EndDate,Click_EndTime,AdID,DisplayDate,DisplayTime,,,
450,2009-11-4,03:12:59,2009-11-4,03:13:18,82059775,2009-11-4,03:12:38,,,
315,2009-11-5,03:39:06,2009-11-5,03:39:19,697492015,2009-11-5,03:38:47,,,
441,2009-11-5,15:25:12,2009-11-5,15:25:57,240700146,2009-11-5,15:24:38,,,
421,2009-11-7,00:24:12,2009-11-7,00:24:47,708709584,2009-11-7,00:24:07,,,
399,2009-11-7,15:10:39,2009-11-7,15:10:45,733083757,2009-11-7,15:10:38,,,
485,2009-11-7,15:31:54,2009-11-7,15:32:09,82002006,2009-11-7,15:31:36,,,
424,2009-11-7,21:12:57,2009-11-7,21:13:20,89692019,2009-11-7,21:12:52,,,
472,2009-11-11,02:45:20,2009-11-11,02:45:34,65871264,2009-11-11,02:45:11,,,
415,2009-11-11,13:59:09,2009-11-11,13:59:34,764655494,2009-11-11,13:58:56,,,
73,2009-11-12,03:15:16,2009-11-12,03:15:43,617148859,2009-11-12,03:14:55,,,
111,2009-11-13,01:54:25,2009-11-13,01:54:40,343860335,2009-11-13,01:54:15,,,
430,2009-11-13,09:37:15,2009-11-13,09:37:18,526342322,2009-11-13,09:36:42,,,
490,2009-11-13,10:09:46,2009-11-13,10:10:18,734846677,2009-11-13,10:09:42,,,
356,2009-11-13,12:39:04,2009-11-13,12:39:32,805911404,2009-11-13,12:38:59,,,
403,2009-11-13,23:39:33,2009-11-13,23:40:10,681501521,2009-11-13,23:39:01,,,
240,2009-11-14,19:01:35,2009-11-14,19:01:43,672292431,2009-11-14,19:01:12,,,
464,2009-11-16,08:42:32,2009-11-16,08:42:39,499864274,2009-11-16,08:42:25,,,
425,2009-11-16,11:41:08,2009-11-16,11:41:43,645804531,2009-11-16,11:40:46,,,
487,2009-11-19,11:03:32,2009-11-19,11:04:16,95766281,2009-11-19,11:03:04,,,
459,2009-11-20,07:31:19,2009-11-20,07:31:40,231022380,2009-11-20,07:31:03,,,
496,2009-11-20,17:40:59,2009-11-20,17:41:14,643343066,2009-11-20,17:40:32,,,
262,2009-11-21,22:38:19,2009-11-21,22:38:38,667152805,2009-11-21,22:38:10,,,
184,2009-11-23,04:33:14,2009-11-23,04:33:36,598109790,2009-11-23,04:32:51,,,
462,2009-11-26,05:54:46,2009-11-26,05:55:41,256982210,2009-11-26,05:54:16,,,
414,2009-11-26,16:51:49,2009-11-26,16:52:07,645254494,2009-11-26,16:51:26,,,
239,2009-11-26,20:26:07,2009-11-26,20:26:49,469996285,2009-11-26,20:26:00,,,
499,2009-11-27,05:04:26,2009-11-27,05:04:49,876196409,2009-11-27,05:04:01,,,
450,2009-11-28,08:14:23,2009-11-28,08:14:42,315271923,2009-11-28,08:14:10,,,
204,2009-11-28,08:58:11,2009-11-28,08:58:26,744930199,2009-11-28,08:57:41,,,
376,2009-11-28,11:19:28,2009-11-28,11:19:48,240700146,2009-11-28,11:19:21,,,
430,2009-11-28,15:13:20,2009-11-28,15:13:28,207981565,2009-11-28,15:12:54,,,
482,2009-11-28,23:15:14,2009-11-28,23:15:36,448726493,2009-11-28,23:15:04,,,
495,2009-11-29,01:37:46,2009-11-29,01:38:26,817626642,2009-11-29,01:37:40,,,
423,2009-11-30,00:57:06,2009-11-30,00:57:57,890263564,2009-11-30,00:56:48,,,
131,2009-11-30,10:31:07,2009-11-30,10:31:28,540328465,2009-11-30,10:31:02,,,
428,2009-11-30,19:04:35,2009-11-30,19:04:54,955671600,2009-11-30,19:04:25,,,
236,2009-12-3,00:55:05,2009-12-3,00:55:07,411909631,2009-12-3,00:54:30,,,
416,2009-12-3,12:29:32,2009-12-3,12:29:38,834937677,2009-12-3,12:29:31,,,
300,2009-12-4,00:34:30,2009-12-4,00:34:40,196832652,2009-12-4,00:34:10,,,
441,2009-12-5,03:07:25,2009-12-5,03:07:54,657557396,2009-12-5,03:06:53,,,
451,2009-12-5,04:51:05,2009-12-5,04:51:19,605380733,2009-12-5,04:50:44,,,
10,2009-12-5,17:59:52,2009-12-5,18:00:13,967723720,2009-12-5,17:59:35,,,
307,2009-12-6,20:01:37,2009-12-6,20:02:13,445284595,2009-12-6,20:01:18,,,
157,2009-12-7,14:44:30,2009-12-7,14:44:47,418354002,2009-12-7,14:44:14,,,
425,2009-12-7,21:47:12,2009-12-7,21:47:35,733083757,2009-12-7,21:46:49,,,
487,2009-12-8,22:22:54,2009-12-8,22:22:57,78589890,2009-12-8,22:22:44,,,
500,2009-12-9,04:20:32,2009-12-9,04:20:35,645684285,2009-12-9,04:20:25,,,
125,2009-12-9,16:02:50,2009-12-9,16:03:33,736220732,2009-12-9,16:02:40,,,
499,2009-12-9,18:01:21,2009-12-9,18:01:42,138539164,2009-12-9,18:00:52,,,
448,2009-12-10,01:57:00,2009-12-10,01:57:25,598122757,2009-12-10,01:56:43,,,
496,2009-12-10,14:08:44,2009-12-10,14:09:14,500196182,2009-12-10,14:08:40,,,
422,2009-12-12,17:24:36,2009-12-12,17:25:11,585393743,2009-12-12,17:24:30,,,
417,2009-12-13,16:27:20,2009-12-13,16:27:55,556951804,2009-12-13,16:26:54,,,
287,2009-12-14,06:43:29,2009-12-14,06:43:42,780382815,2009-12-14,06:43:19,,,
420,2009-12-14,07:37:08,2009-12-14,07:37:13,482306533,2009-12-14,07:36:40,,,
493,2009-12-14,22:12:29,2009-12-14,22:12:30,377127646,2009-12-14,22:12:05,,,
420,2009-12-15,12:48:27,2009-12-15,12:48:29,891378884,2009-12-15,12:47:53,,,
488,2009-12-16,05:57:35,2009-12-16,05:57:46,744930199,2009-12-16,05:57:06,,,
217,2009-12-17,12:39:11,2009-12-17,12:39:22,177093643,2009-12-17,12:38:53,,,
491,2009-12-19,03:43:08,2009-12-19,03:43:13,930625610,2009-12-19,03:42:38,,,
500,2009-12-22,08:56:16,2009-12-22,08:56:25,978992674,2009-12-22,08:55:47,,,
486,2009-12-23,07:43:34,2009-12-23,07:44:18,765201484,2009-12-23,07:43:29,,,
284,2009-12-23,17:56:08,2009-12-23,17:56:54,388167560,2009-12-23,17:55:55,,,
204,2009-12-27,07:38:00,2009-12-27,07:38:09,690604515,2009-12-27,07:37:58,,,
159,2009-12-27,14:34:45,2009-12-27,14:34:54,268504394,2009-12-27,14:34:10,,,
463,2009-12-27,23:48:42,2009-12-27,23:48:57,615390501,2009-12-27,23:48:28,,,
413,2009-12-28,13:17:16,2009-12-28,13:17:32,498214019,2009-12-28,13:17:07,,,
497,2009-12-31,04:46:23,2009-12-31,04:46:47,155877543,2009-12-31,04:46:16,,,
407,2009-12-31,09:47:15,2009-12-31,09:47:56,504722514,2009-12-31,09:47:02,,,
48,2010-1-1,00:10:01,2010-1-1,00:10:25,500196182,2010-1-1,00:09:32,,,
488,2010-1-2,09:13:09,2010-1-2,09:13:27,116452252,2010-1-2,09:12:43,,,
489,2010-1-2,19:14:00,2010-1-2,19:14:48,95341436,2010-1-2,19:13:31,,,
394,2010-1-4,08:32:52,2010-1-4,08:33:33,488470765,2010-1-4,08:32:32,,,
442,2010-1-5,18:53:57,2010-1-5,18:54:13,199035533,2010-1-5,18:53:38,,,
471,2010-1-6,03:42:02,2010-1-6,03:42:11,760711182,2010-1-6,03:41:34,,,
487,2010-1-6,11:35:11,2010-1-6,11:35:38,927929508,2010-1-6,11:34:45,,,
472,2010-1-7,11:21:05,2010-1-7,11:21:18,935465753,2010-1-7,11:20:39,,,
456,2010-1-8,00:26:33,2010-1-8,00:27:06,709233051,2010-1-8,00:26:33,,,
318,2010-1-9,19:39:18,2010-1-9,19:39:32,32863519,2010-1-9,19:38:54,,,
161,2010-1-11,10:35:44,2010-1-11,10:36:17,579187689,2010-1-11,10:35:16,,,
118,2010-1-11,21:53:52,2010-1-11,21:54:13,136265424,2010-1-11,21:53:20,,,
103,2010-1-12,16:42:42,2010-1-12,16:43:09,427650848,2010-1-12,16:42:14,,,
419,2010-1-14,03:44:46,2010-1-14,03:45:35,796272058,2010-1-14,03:44:26,,,
475,2010-1-14,14:48:33,2010-1-14,14:48:34,645804531,2010-1-14,14:48:20,,,
367,2010-1-14,15:59:58,2010-1-14,16:00:54,43047917,2010-1-14,15:59:28,,,
497,2010-1-15,05:06:13,2010-1-15,05:06:24,330285214,2010-1-15,05:05:46,,,
403,2010-1-15,14:15:43,2010-1-15,14:15:49,764747665,2010-1-15,14:15:37,,,
6,2010-1-16,12:45:51,2010-1-16,12:46:23,760173167,2010-1-16,12:45:17,,,
416,2010-1-16,16:01:24,2010-1-16,16:01:35,689809525,2010-1-16,16:00:55,,,
419,2010-1-16,17:22:54,2010-1-16,17:23:04,225983496,2010-1-16,17:22:24,,,
473,2010-1-17,11:50:52,2010-1-17,11:51:08,106781578,2010-1-17,11:50:50,,,
426,2010-1-19,13:43:08,2010-1-19,13:43:50,376101238,2010-1-19,13:42:58,,,
110,2010-1-21,00:51:39,2010-1-21,00:52:30,239342017,2010-1-21,00:51:08,,,
474,2010-1-23,11:47:10,2010-1-23,11:47:21,286911308,2010-1-23,11:46:50,,,
152,2010-1-23,17:05:55,2010-1-23,17:05:58,372977360,2010-1-23,17:05:25,,,
64,2010-1-23,19:42:24,2010-1-23,19:42:28,177093643,2010-1-23,19:42:08,,,
497,2010-1-24,01:20:58,2010-1-24,01:21:25,331940828,2010-1-24,01:20:54,,,
473,2010-1-25,14:05:15,2010-1-25,14:05:39,398148580,2010-1-25,14:04:56,,,
411,2010-1-25,20:23:58,2010-1-25,20:24:17,643343066,2010-1-25,20:23:48,,,
144,2010-1-25,21:38:41,2010-1-25,21:39:21,579176852,2010-1-25,21:38:23,,,
488,2010-1-27,12:50:35,2010-1-27,12:51:09,294704549,2010-1-27,12:50:08,,,
449,2010-1-29,03:38:16,2010-1-29,03:39:15,364754406,2010-1-29,03:37:52,,,
479,2010-1-30,00:44:21,2010-1-30,00:44:23,40717269,2010-1-30,00:44:03,,,
467,2010-1-30,15:56:26,2010-1-30,15:56:30,337579943,2010-1-30,15:56:25,,,
434,2010-1-30,16:05:01,2010-1-30,16:05:28,377127646,2010-1-30,16:04:41,,,
485,2010-1-31,15:01:55,2010-1-31,15:01:58,733083757,2010-1-31,15:01:22,,,
440,2010-2-1,04:03:35,2010-2-1,04:03:45,973233580,2010-2-1,04:03:09,,,
483,2010-2-1,18:15:34,2010-2-1,18:15:43,896998598,2010-2-1,18:15:11,,,
393,2010-2-2,02:05:35,2010-2-2,02:06:32,190653849,2010-2-2,02:05:00,,,
403,2010-2-5,02:32:58,2010-2-5,02:33:32,621675104,2010-2-5,02:32:30,,,
429,2010-2-5,14:04:37,2010-2-5,14:04:51,913098393,2010-2-5,14:04:12,,,
415,2010-2-5,21:04:01,2010-2-5,21:04:12,175294458,2010-2-5,21:03:27,,,
469,2010-2-6,02:51:18,2010-2-6,02:51:54,890447896,2010-2-6,02:51:05,,,
499,2010-2-7,23:33:26,2010-2-7,23:33:38,848307909,2010-2-7,23:33:16,,,
500,2010-2-8,12:37:00,2010-2-8,12:37:16,381050645,2010-2-8,12:36:33,,,
331,2010-2-13,06:58:09,2010-2-13,06:58:12,462553365,2010-2-13,06:58:05,,,
280,2010-2-13,09:56:43,2010-2-13,09:57:01,207433361,2010-2-13,09:56:35,,,
397,2010-2-13,19:04:59,2010-2-13,19:05:23,82002006,2010-2-13,19:04:58,,,
481,2010-2-13,20:11:01,2010-2-13,20:11:12,246611131,2010-2-13,20:11:01,,,
459,2010-2-15,05:32:01,2010-2-15,05:32:15,518646184,2010-2-15,05:31:59,,,
432,2010-2-15,08:40:06,2010-2-15,08:41:04,946260883,2010-2-15,08:39:58,,,
446,2010-2-15,20:46:42,2010-2-15,20:47:38,453915330,2010-2-15,20:46:13,,,
175,2010-2-17,08:26:32,2010-2-17,08:26:41,13546826,2010-2-17,08:26:04,,,
432,2010-2-18,09:16:30,2010-2-18,09:17:07,110032967,2010-2-18,09:16:05,,,
216,2010-2-18,17:33:17,2010-2-18,17:33:22,935465753,2010-2-18,17:32:49,,,
442,2010-2-19,02:04:11,2010-2-19,02:04:16,794469413,2010-2-19,02:04:02,,,
478,2010-2-21,07:41:35,2010-2-21,07:41:36,713925734,2010-2-21,07:41:03,,,
372,2010-2-23,15:03:45,2010-2-23,15:04:11,844737783,2010-2-23,15:03:18,,,
477,2010-2-24,05:40:19,2010-2-24,05:40:32,138539164,2010-2-24,05:40:08,,,
232,2010-2-25,03:14:50,2010-2-25,03:15:21,285832675,2010-2-25,03:14:50,,,
479,2010-2-25,06:16:11,2010-2-25,06:16:20,187652627,2010-2-25,06:15:50,,,
255,2010-2-26,07:17:21,2010-2-26,07:17:40,236327583,2010-2-26,07:17:03,,,
236,2010-2-26,18:06:31,2010-2-26,18:06:40,771992253,2010-2-26,18:06:11,,,
431,2010-2-27,20:35:08,2010-2-27,20:35:24,257697442,2010-2-27,20:34:58,,,
463,2010-2-27,20:55:26,2010-2-27,20:55:40,101406288,2010-2-27,20:54:57,,,
426,2010-2-28,04:45:55,2010-2-28,04:46:46,591071788,2010-2-28,04:45:42,,,
486,2010-2-28,11:51:02,2010-2-28,11:51:37,228842167,2010-2-28,11:50:38,,,
497,2010-2-28,12:59:41,2010-2-28,12:59:56,880338659,2010-2-28,12:59:06,,,
427,2010-3-2,19:15:37,2010-3-2,19:15:39,207981565,2010-3-2,19:15:25,,,
402,2010-3-3,23:08:07,2010-3-3,23:08:42,62172527,2010-3-3,23:07:46,,,
462,2010-3-5,01:43:18,2010-3-5,01:43:38,88984273,2010-3-5,01:43:11,,,
482,2010-3-6,22:32:47,2010-3-6,22:33:07,837883106,2010-3-6,22:32:30,,,
415,2010-3-7,04:51:50,2010-3-7,04:52:05,55937134,2010-3-7,04:51:36,,,
30,2010-3-7,06:24:09,2010-3-7,06:24:17,414489060,2010-3-7,06:23:39,,,
432,2010-3-7,17:45:30,2010-3-7,17:45:53,794346453,2010-3-7,17:45:17,,,
428,2010-3-8,12:23:39,2010-3-8,12:23:50,161320363,2010-3-8,12:23:09,,,
424,2010-3-8,20:54:02,2010-3-8,20:54:26,243944393,2010-3-8,20:53:52,,,
498,2010-3-10,04:32:03,2010-3-10,04:32:04,598122757,2010-3-10,04:31:41,,,
23,2010-3-10,17:27:13,2010-3-10,17:27:36,662716631,2010-3-10,17:27:11,,,
411,2010-3-11,17:46:15,2010-3-11,17:47:14,381093684,2010-3-11,17:46:07,,,
493,2010-3-12,03:21:01,2010-3-12,03:21:06,587772229,2010-3-12,03:20:54,,,
20,2010-3-13,01:29:36,2010-3-13,01:29:38,275661793,2010-3-13,01:29:10,,,
396,2010-3-13,14:32:16,2010-3-13,14:32:27,473139322,2010-3-13,14:31:43,,,
477,2010-3-13,15:12:29,2010-3-13,15:12:35,709380995,2010-3-13,15:11:57,,,
494,2010-3-13,20:17:30,2010-3-13,20:17:33,149936005,2010-3-13,20:17:15,,,
418,2010-3-14,22:29:18,2010-3-14,22:29:29,452218665,2010-3-14,22:28:47,,,
494,2010-3-16,09:10:25,2010-3-16,09:10:33,276727400,2010-3-16,09:09:55,,,
418,2010-3-18,18:57:37,2010-3-18,18:57:52,95341436,2010-3-18,18:57:31,,,
464,2010-3-19,16:32:46,2010-3-19,16:32:55,439503049,2010-3-19,16:32:20,,,
496,2010-3-19,23:35:42,2010-3-19,23:36:07,55992088,2010-3-19,23:35:35,,,
177,2010-3-21,14:03:32,2010-3-21,14:04:11,161095929,2010-3-21,14:03:26,,,
418,2010-3-24,21:26:10,2010-3-24,21:26:29,512278059,2010-3-24,21:25:43,,,
462,2010-3-27,04:12:19,2010-3-27,04:12:51,55384168,2010-3-27,04:12:12,,,
416,2010-3-29,02:22:40,2010-3-29,02:22:57,789850537,2010-3-29,02:22:25,,,
92,2010-3-30,03:19:26,2010-3-30,03:19:28,121507190,2010-3-30,03:19:22,,,
484,2010-3-30,21:48:24,2010-3-30,21:48:40,682823194,2010-3-30,21:48:01,,,
460,2010-3-31,02:24:14,2010-3-31,02:24:26,236327583,2010-3-31,02:23:47,,,
489,2010-4-1,04:42:29,2010-4-1,04:42:42,453162781,2010-4-1,04:42:09,,,
439,2010-4-1,21:37:28,2010-4-1,21:37:39,339972746,2010-4-1,21:36:59,,,
426,2010-4-2,12:41:37,2010-4-2,12:42:16,884158067,2010-4-2,12:41:15,,,
215,2010-4-2,13:36:57,2010-4-2,13:37:26,848307909,2010-4-2,13:36:29,,,
428,2010-4-2,14:17:59,2010-4-2,14:18:18,782942471,2010-4-2,14:17:43,,,
491,2010-4-2,21:22:55,2010-4-2,21:23:11,501726250,2010-4-2,21:22:53,,,
426,2010-4-5,07:14:10,2010-4-5,07:14:17,207433361,2010-4-5,07:14:06,,,
234,2010-4-5,07:20:45,2010-4-5,07:20:49,198064227,2010-4-5,07:20:25,,,
455,2010-4-6,09:29:52,2010-4-6,09:30:27,538848730,2010-4-6,09:29:50,,,
212,2010-4-6,13:53:05,2010-4-6,13:53:15,874717834,2010-4-6,13:52:38,,,
273,2010-4-7,05:52:01,2010-4-7,05:52:26,884158067,2010-4-7,05:51:36,,,
198,2010-4-8,04:59:25,2010-4-8,04:59:36,733811507,2010-4-8,04:58:56,,,
115,2010-4-8,10:41:27,2010-4-8,10:42:00,435045202,2010-4-8,10:41:02,,,
472,2010-4-11,02:32:12,2010-4-11,02:32:22,95341436,2010-4-11,02:31:40,,,
485,2010-4-13,16:45:34,2010-4-13,16:45:37,679397142,2010-4-13,16:45:08,,,
76,2010-4-14,11:50:29,2010-4-14,11:50:44,944760778,2010-4-14,11:50:10,,,
468,2010-4-16,14:25:54,2010-4-16,14:26:46,243604544,2010-4-16,14:25:35,,,
441,2010-4-16,14:54:02,2010-4-16,14:54:51,512180272,2010-4-16,14:53:34,,,
486,2010-4-16,21:49:34,2010-4-16,21:49:53,345521968,2010-4-16,21:49:28,,,
414,2010-4-17,08:14:31,2010-4-17,08:14:33,149322228,2010-4-17,08:14:20,,,
479,2010-4-17,12:46:52,2010-4-17,12:47:05,540328465,2010-4-17,12:46:42,,,
436,2010-4-20,04:56:10,2010-4-20,04:56:37,243012928,2010-4-20,04:55:59,,,
295,2010-4-22,08:18:59,2010-4-22,08:19:00,91964030,2010-4-22,08:18:52,,,
204,2010-4-25,07:00:52,2010-4-25,07:01:07,890447896,2010-4-25,07:00:33,,,
35,2010-4-25,11:57:10,2010-4-25,11:57:30,364754406,2010-4-25,11:56:42,,,
40,2010-4-25,21:25:13,2010-4-25,21:25:16,204275796,2010-4-25,21:25:03,,,
434,2010-4-26,07:43:19,2010-4-26,07:44:17,396962320,2010-4-26,07:43:12,,,
386,2010-4-27,03:13:14,2010-4-27,03:13:43,460172409,2010-4-27,03:12:59,,,
472,2010-4-27,20:43:28,2010-4-27,20:43:44,967723720,2010-4-27,20:43:27,,,
428,2010-5-4,02:32:49,2010-5-4,02:33:10,755143288,2010-5-4,02:32:36,,,
423,2010-5-5,01:13:29,2010-5-5,01:13:34,414267678,2010-5-5,01:13:18,,,
72,2010-5-6,04:33:55,2010-5-6,04:34:13,812625339,2010-5-6,04:33:52,,,
418,2010-5-6,18:31:33,2010-5-6,18:31:39,692056316,2010-5-6,18:31:28,,,
497,2010-5-7,08:15:09,2010-5-7,08:15:13,453915330,2010-5-7,08:14:40,,,
490,2010-5-8,01:59:44,2010-5-8,02:00:43,896998598,2010-5-8,01:59:11,,,
407,2010-5-8,14:48:28,2010-5-8,14:48:35,690706473,2010-5-8,14:48:10,,,
94,2010-5-9,09:52:18,2010-5-9,09:52:19,915586379,2010-5-9,09:51:57,,,
486,2010-5-10,08:59:22,2010-5-10,08:59:44,645684285,2010-5-10,08:58:56,,,
60,2010-5-10,19:38:48,2010-5-10,19:39:10,868602503,2010-5-10,19:38:35,,,
435,2010-5-13,03:27:32,2010-5-13,03:27:49,309769945,2010-5-13,03:27:21,,,
462,2010-5-13,19:45:02,2010-5-13,19:46:00,427650848,2010-5-13,19:45:00,,,
405,2010-5-14,03:16:36,2010-5-14,03:16:48,114352997,2010-5-14,03:16:35,,,
413,2010-5-17,07:27:19,2010-5-17,07:27:24,885873471,2010-5-17,07:27:14,,,
466,2010-5-17,09:35:11,2010-5-17,09:35:30,38462410,2010-5-17,09:35:00,,,
435,2010-5-18,21:01:03,2010-5-18,21:01:11,53230239,2010-5-18,21:00:30,,,
465,2010-5-18,23:12:22,2010-5-18,23:12:36,372977360,2010-5-18,23:12:19,,,
493,2010-5-20,02:57:17,2010-5-20,02:57:19,857235237,2010-5-20,02:56:52,,,
423,2010-5-20,08:07:41,2010-5-20,08:08:22,239250584,2010-5-20,08:07:30,,,
439,2010-5-21,21:21:01,2010-5-21,21:21:26,692056316,2010-5-21,21:20:58,,,
452,2010-5-23,04:54:56,2010-5-23,04:55:05,381050645,2010-5-23,04:54:31,,,
491,2010-5-23,18:23:56,2010-5-23,18:24:25,599541550,2010-5-23,18:23:48,,,
492,2010-5-25,11:46:32,2010-5-25,11:46:54,571345793,2010-5-25,11:46:22,,,
495,2010-5-25,15:50:56,2010-5-25,15:51:09,774951427,2010-5-25,15:50:44,,,
430,2010-5-29,08:41:21,2010-5-29,08:41:29,736220732,2010-5-29,08:41:21,,,
491,2010-5-30,02:45:07,2010-5-30,02:45:37,497823280,2010-5-30,02:45:05,,,
474,2010-5-30,07:35:13,2010-5-30,07:35:50,887565472,2010-5-30,07:35:09,,,
472,2010-6-1,06:46:50,2010-6-1,06:46:59,250883241,2010-6-1,06:46:21,,,
498,2010-6-2,23:00:24,2010-6-2,23:00:33,104162676,2010-6-2,23:00:23,,,
423,2010-6-2,23:52:26,2010-6-2,23:52:54,213744425,2010-6-2,23:52:24,,,
495,2010-6-3,03:47:39,2010-6-3,03:48:05,104162676,2010-6-3,03:47:18,,,
457,2010-6-3,05:34:48,2010-6-3,05:35:03,294482762,2010-6-3,05:34:41,,,
449,2010-6-3,19:08:55,2010-6-3,19:09:07,213744425,2010-6-3,19:08:28,,,
435,2010-6-5,02:24:38,2010-6-5,02:25:00,875550264,2010-6-5,02:24:32,,,
467,2010-6-5,08:45:37,2010-6-5,08:45:57,148289366,2010-6-5,08:45:12,,,
346,2010-6-5,15:10:18,2010-6-5,15:10:29,924494374,2010-6-5,15:09:55,,,
415,2010-6-6,13:48:35,2010-6-6,13:48:57,319532664,2010-6-6,13:48:01,,,
465,2010-6-8,01:52:39,2010-6-8,01:52:51,436868349,2010-6-8,01:52:06,,,
497,2010-6-8,05:52:07,2010-6-8,05:52:34,214498657,2010-6-8,05:51:34,,,
283,2010-6-8,10:51:49,2010-6-8,10:51:56,701755906,2010-6-8,10:51:47,,,
58,2010-6-9,02:42:38,2010-6-9,02:43:10,56432761,2010-6-9,02:42:34,,,
478,2010-6-11,20:03:43,2010-6-11,20:03:45,900606861,2010-6-11,20:03:13,,,
486,2010-6-16,23:36:22,2010-6-16,23:36:52,476442702,2010-6-16,23:36:09,,,
428,2010-6-18,04:13:00,2010-6-18,04:13:05,226235563,2010-6-18,04:12:56,,,
85,2010-6-18,23:55:12,2010-6-18,23:55:39,152990366,2010-6-18,23:54:45,,,
498,2010-6-19,08:53:12,2010-6-19,08:53:31,371367041,2010-6-19,08:53:02,,,
426,2010-6-19,20:56:39,2010-6-19,20:57:01,657557396,2010-6-19,20:56:37,,,
444,2010-6-20,10:19:35,2010-6-20,10:19:52,780382815,2010-6-20,10:19:05,,,
428,2010-6-20,19:23:03,2010-6-20,19:23:04,462553365,2010-6-20,19:22:53,,,
94,2010-6-26,22:05:43,2010-6-26,22:06:01,351402191,2010-6-26,22:05:42,,,
444,2010-6-27,12:55:22,2010-6-27,12:55:46,205384830,2010-6-27,12:55:12,,,
432,2010-6-28,00:18:24,2010-6-28,00:19:00,477275539,2010-6-28,00:18:10,,,
472,2010-6-28,00:27:32,2010-6-28,00:27:52,294704549,2010-6-28,00:27:22,,,
456,2010-6-28,15:25:55,2010-6-28,15:26:21,503547027,2010-6-28,15:25:52,,,
499,2010-6-30,20:22:43,2010-6-30,20:23:08,690604515,2010-6-30,20:22:42,,,
482,2010-7-2,21:42:18,2010-7-2,21:42:23,958419967,2010-7-2,21:42:17,,,
465,2010-7-2,22:31:24,2010-7-2,22:31:53,288329838,2010-7-2,22:31:00,,,
416,2010-7-3,14:07:55,2010-7-3,14:08:14,172046868,2010-7-3,14:07:35,,,
447,2010-7-4,07:07:47,2010-7-4,07:07:56,716700496,2010-7-4,07:07:36,,,
431,2010-7-4,14:51:45,2010-7-4,14:51:53,353836691,2010-7-4,14:51:24,,,
427,2010-7-5,22:10:37,2010-7-5,22:10:55,929926443,2010-7-5,22:10:37,,,
413,2010-7-7,23:17:18,2010-7-7,23:17:47,44740140,2010-7-7,23:16:57,,,
487,2010-7-9,04:17:14,2010-7-9,04:17:53,963102658,2010-7-9,04:16:52,,,
16,2010-7-9,04:52:30,2010-7-9,04:53:13,20928681,2010-7-9,04:52:19,,,
408,2010-7-9,10:03:46,2010-7-9,10:04:43,453915330,2010-7-9,10:03:13,,,
430,2010-7-9,12:30:00,2010-7-9,12:30:28,752453274,2010-7-9,12:29:42,,,
425,2010-7-9,13:49:50,2010-7-9,13:50:10,886021472,2010-7-9,13:49:35,,,
414,2010-7-10,04:14:16,2010-7-10,04:14:46,727081265,2010-7-10,04:13:48,,,
481,2010-7-10,17:26:32,2010-7-10,17:26:36,177093643,2010-7-10,17:26:14,,,
158,2010-7-11,10:31:23,2010-7-11,10:31:23,60912883,2010-7-11,10:31:03,,,
413,2010-7-14,23:16:18,2010-7-14,23:16:21,805410058,2010-7-14,23:15:51,,,
298,2010-7-15,22:10:15,2010-7-15,22:10:28,507313935,2010-7-15,22:09:56,,,
419,2010-7-15,23:13:39,2010-7-15,23:13:58,32863519,2010-7-15,23:13:15,,,
416,2010-7-16,06:29:48,2010-7-16,06:30:08,993487538,2010-7-16,06:29:26,,,
429,2010-7-16,14:12:31,2010-7-16,14:12:48,671956331,2010-7-16,14:12:17,,,
497,2010-7-18,15:10:41,2010-7-18,15:10:49,441857919,2010-7-18,15:10:31,,,
486,2010-7-20,22:12:21,2010-7-20,22:13:02,388167560,2010-7-20,22:12:18,,,
453,2010-7-21,05:01:02,2010-7-21,05:01:32,315271923,2010-7-21,05:00:41,,,
28,2010-7-21,07:47:15,2010-7-21,07:47:46,372125285,2010-7-21,07:47:08,,,
490,2010-7-21,14:09:57,2010-7-21,14:10:25,591071788,2010-7-21,14:09:42,,,
500,2010-7-24,02:32:10,2010-7-24,02:32:28,372977360,2010-7-24,02:31:56,,,
491,2010-7-24,17:58:24,2010-7-24,17:58:36,13546826,2010-7-24,17:58:16,,,
453,2010-7-25,04:12:11,2010-7-25,04:12:28,166726397,2010-7-25,04:12:03,,,
210,2010-7-25,23:55:31,2010-7-25,23:55:53,781667651,2010-7-25,23:54:57,,,
477,2010-7-27,10:28:01,2010-7-27,10:28:13,615390501,2010-7-27,10:27:42,,,
489,2010-7-30,12:24:14,2010-7-30,12:24:53,857235237,2010-7-30,12:23:44,,,
100,2010-8-1,11:53:54,2010-8-1,11:53:55,959442615,2010-8-1,11:53:32,,,
478,2010-8-3,08:04:49,2010-8-3,08:05:03,518646184,2010-8-3,08:04:40,,,
495,2010-8-3,23:37:21,2010-8-3,23:37:25,225983496,2010-8-3,23:37:09,,,
34,2010-8-5,14:06:10,2010-8-5,14:06:21,504356824,2010-8-5,14:05:53,,,
260,2010-8-5,17:24:10,2010-8-5,17:24:39,645254494,2010-8-5,17:24:05,,,
426,2010-8-5,20:10:40,2010-8-5,20:10:42,845803536,2010-8-5,20:10:07,,,
435,2010-8-6,20:13:37,2010-8-6,20:13:45,108770037,2010-8-6,20:13:27,,,
496,2010-8-7,06:11:04,2010-8-7,06:11:20,496838803,2010-8-7,06:10:34,,,
